transaction_id,card_id,customer_id,merchant_id,merchant_name,merchant_category,amount,currency,transaction_type,transaction_status,transaction_date,transaction_time,transaction_timestamp,mcc_code,is_fraud,created_at
TXN_000003625,CARD_00000603,CUST_000364,MERCH_000004,Ramsey-Robinson,Healthcare,30.85,USD,Purchase,Completed,2025-05-09,09:14:46.321269,2025-05-09 09:14:46.321269,MCC_6962,False,2026-03-10 09:14:48.927306
TXN_000003626,CARD_00000627,CUST_000379,MERCH_000037,Murphy and Sons,Subscription,39.47,USD,Purchase,Completed,2025-05-12,09:14:46.321269,2025-05-12 09:14:46.321269,MCC_9611,False,2026-03-10 09:14:48.927915
TXN_000003627,CARD_00000481,CUST_000292,MERCH_000124,"Howard, Hunt and Oconnor",Healthcare,111.61,USD,Purchase,Pending,2025-03-27,09:14:46.321269,2025-03-27 09:14:46.321269,MCC_7154,False,2026-03-10 09:14:48.928514
TXN_000003628,CARD_00000419,CUST_000254,MERCH_000067,Barton-Evans,Utilities,102.88,USD,Purchase,Completed,2025-12-06,09:14:46.321269,2025-12-06 09:14:46.321269,MCC_4015,False,2026-03-10 09:14:48.929095
TXN_000003629,CARD_00000092,CUST_000058,MERCH_000130,"Simpson, Vargas and Padilla",Utilities,104.05,USD,Transfer,Completed,2025-04-04,09:14:46.321269,2025-04-04 09:14:46.321269,MCC_1051,True,2026-03-10 09:14:48.929688
TXN_000003630,CARD_00000138,CUST_000084,MERCH_000132,"Mclean, Thomas and Hill",Pharmacy,42.93,USD,Withdrawal,Completed,2025-08-03,09:14:46.321269,2025-08-03 09:14:46.321269,MCC_3112,False,2026-03-10 09:14:48.930298
TXN_000003631,CARD_00000318,CUST_000193,MERCH_000114,"Castro, Smith and Henry",Coffee Shop,174.05,USD,Purchase,Declined,2025-12-29,09:14:46.321269,2025-12-29 09:14:46.321269,MCC_9287,False,2026-03-10 09:14:48.930888
TXN_000003632,CARD_00000687,CUST_000417,MERCH_000164,Klein Inc,Online Shopping,78.45,USD,Purchase,Completed,2026-02-26,09:14:46.321269,2026-02-26 09:14:46.321269,MCC_9887,False,2026-03-10 09:14:48.931479
TXN_000003633,CARD_00000227,CUST_000140,MERCH_000188,Simmons-Johnson,Airlines,887.52,USD,Purchase,Completed,2025-07-29,09:14:46.321269,2025-07-29 09:14:46.321269,MCC_8903,False,2026-03-10 09:14:48.932078
TXN_000003634,CARD_00000044,CUST_000027,MERCH_000064,"Villarreal, Garcia and Wilson",Retail,15.65,USD,Purchase,Completed,2026-02-11,09:14:46.321269,2026-02-11 09:14:46.321269,MCC_8951,False,2026-03-10 09:14:48.932674
TXN_000003635,CARD_00000382,CUST_000231,MERCH_000132,"Mclean, Thomas and Hill",Pharmacy,65.01,USD,Purchase,Completed,2025-03-18,09:14:46.321269,2025-03-18 09:14:46.321269,MCC_3112,False,2026-03-10 09:14:48.933259
TXN_000003636,CARD_00000184,CUST_000112,MERCH_000130,"Simpson, Vargas and Padilla",Utilities,180.5,USD,Purchase,Completed,2026-02-04,09:14:46.321269,2026-02-04 09:14:46.321269,MCC_1051,False,2026-03-10 09:14:48.933839
TXN_000003637,CARD_00000211,CUST_000128,MERCH_000148,Malone LLC,Airlines,236.67,USD,Transfer,Completed,2025-12-28,09:14:46.321269,2025-12-28 09:14:46.321269,MCC_3108,False,2026-03-10 09:14:48.934417
TXN_000003638,CARD_00000696,CUST_000424,MERCH_000107,Garcia LLC,Grocery,31.52,USD,Purchase,Completed,2026-01-18,09:14:46.321269,2026-01-18 09:14:46.321269,MCC_6743,True,2026-03-10 09:14:48.934989
TXN_000003639,CARD_00000048,CUST_000028,MERCH_000015,Martin-Ellis,Airlines,278.12,USD,Purchase,Completed,2025-07-18,09:14:46.321269,2025-07-18 09:14:46.321269,MCC_7792,False,2026-03-10 09:14:48.935586
TXN_000003640,CARD_00000066,CUST_000041,MERCH_000098,Wright PLC,Hotel,314.3,USD,Purchase,Completed,2025-06-06,09:14:46.321269,2025-06-06 09:14:46.321269,MCC_7161,True,2026-03-10 09:14:48.936173
TXN_000003641,CARD_00000470,CUST_000284,MERCH_000173,"Robertson, Sutton and Wright",Gas Station,48.96,USD,Purchase,Completed,2025-08-07,09:14:46.321269,2025-08-07 09:14:46.321269,MCC_6447,False,2026-03-10 09:14:48.936776
TXN_000003642,CARD_00000658,CUST_000400,MERCH_000168,"Tate, Carroll and Davis",Subscription,7.66,USD,Purchase,Completed,2025-05-08,09:14:46.321269,2025-05-08 09:14:46.321269,MCC_8830,False,2026-03-10 09:14:48.937341
TXN_000003643,CARD_00000391,CUST_000236,MERCH_000130,"Simpson, Vargas and Padilla",Utilities,135.94,USD,Transfer,Completed,2025-12-13,09:14:46.321269,2025-12-13 09:14:46.321269,MCC_1051,False,2026-03-10 09:14:48.938777
TXN_000003644,CARD_00000206,CUST_000124,MERCH_000005,Stokes-White,Pharmacy,46.6,USD,Purchase,Completed,2025-10-01,09:14:46.321269,2025-10-01 09:14:46.321269,MCC_8632,False,2026-03-10 09:14:48.940332
TXN_000003645,CARD_00000403,CUST_000243,MERCH_000068,Carpenter-Park,Retail,33.25,USD,Purchase,Completed,2026-02-09,09:14:46.321269,2026-02-09 09:14:46.321269,MCC_7345,False,2026-03-10 09:14:48.941223
TXN_000003646,CARD_00000074,CUST_000047,MERCH_000023,Smith PLC,Healthcare,49.4,USD,Purchase,Completed,2025-04-05,09:14:46.321269,2025-04-05 09:14:46.321269,MCC_6319,False,2026-03-10 09:14:48.941839
TXN_000003647,CARD_00000758,CUST_000462,MERCH_000033,"Bell, Williamson and Duncan",Automotive,66.85,USD,Purchase,Pending,2025-09-05,09:14:46.321269,2025-09-05 09:14:46.321269,MCC_3953,False,2026-03-10 09:14:48.942474
TXN_000003648,CARD_00000705,CUST_000429,MERCH_000098,Wright PLC,Hotel,218.84,USD,Purchase,Completed,2025-08-17,09:14:46.321269,2025-08-17 09:14:46.321269,MCC_7161,True,2026-03-10 09:14:48.944024
TXN_000003649,CARD_00000630,CUST_000381,MERCH_000038,Taylor-Ellis,Grocery,147.24,USD,Purchase,Completed,2025-07-06,09:14:46.321269,2025-07-06 09:14:46.321269,MCC_1303,True,2026-03-10 09:14:48.946023
TXN_000003650,CARD_00000419,CUST_000254,MERCH_000190,"Moss, Schaefer and Simmons",Restaurant,65.78,USD,Withdrawal,Completed,2025-05-26,09:14:46.321269,2025-05-26 09:14:46.321269,MCC_6156,False,2026-03-10 09:14:48.947717
TXN_000003651,CARD_00000193,CUST_000119,MERCH_000167,"Klein, Powell and Allen",Grocery,79.07,USD,Purchase,Completed,2025-11-01,09:14:46.321269,2025-11-01 09:14:46.321269,MCC_8877,False,2026-03-10 09:14:48.949044
TXN_000003652,CARD_00000701,CUST_000426,MERCH_000040,Meyer-Carrillo,Subscription,7.54,USD,Purchase,Completed,2025-03-10,09:14:46.321269,2025-03-10 09:14:46.321269,MCC_5102,False,2026-03-10 09:14:48.950478
TXN_000003653,CARD_00000213,CUST_000129,MERCH_000033,"Bell, Williamson and Duncan",Automotive,41.67,USD,Purchase,Pending,2025-04-08,09:14:46.321269,2025-04-08 09:14:46.321269,MCC_3953,False,2026-03-10 09:14:48.951865
TXN_000003654,CARD_00000686,CUST_000416,MERCH_000043,Perry-Glenn,Retail,17.72,USD,Purchase,Declined,2025-08-30,09:14:46.321269,2025-08-30 09:14:46.321269,MCC_7524,False,2026-03-10 09:14:48.953031
TXN_000003655,CARD_00000110,CUST_000070,MERCH_000189,Miller-Davis,Gas Station,70.58,USD,Purchase,Pending,2025-05-12,09:14:46.321269,2025-05-12 09:14:46.321269,MCC_8702,False,2026-03-10 09:14:48.954130
TXN_000003656,CARD_00000766,CUST_000467,MERCH_000040,Meyer-Carrillo,Subscription,8.18,USD,Purchase,Pending,2025-10-18,09:14:46.321269,2025-10-18 09:14:46.321269,MCC_5102,False,2026-03-10 09:14:48.955272
TXN_000003657,CARD_00000484,CUST_000294,MERCH_000190,"Moss, Schaefer and Simmons",Restaurant,152.45,USD,Purchase,Pending,2025-11-07,09:14:46.321269,2025-11-07 09:14:46.321269,MCC_6156,False,2026-03-10 09:14:48.956383
TXN_000003658,CARD_00000122,CUST_000076,MERCH_000119,Mays-Hicks,Restaurant,162.62,USD,Purchase,Pending,2026-01-12,09:14:46.321269,2026-01-12 09:14:46.321269,MCC_5874,False,2026-03-10 09:14:48.957366
TXN_000003659,CARD_00000806,CUST_000491,MERCH_000194,Rodriguez Inc,Retail,93.89,USD,Purchase,Completed,2025-05-23,09:14:46.321269,2025-05-23 09:14:46.321269,MCC_6473,False,2026-03-10 09:14:48.958217
TXN_000003660,CARD_00000072,CUST_000046,MERCH_000121,Adams-Gonzalez,Healthcare,46.82,USD,Purchase,Completed,2025-10-25,09:14:46.321269,2025-10-25 09:14:46.321269,MCC_7192,False,2026-03-10 09:14:48.959044
TXN_000003661,CARD_00000087,CUST_000055,MERCH_000025,"Neal, Gomez and Watkins",Restaurant,30.08,USD,Purchase,Completed,2025-05-23,09:14:46.321269,2025-05-23 09:14:46.321269,MCC_2085,False,2026-03-10 09:14:48.959750
TXN_000003662,CARD_00000514,CUST_000310,MERCH_000119,Mays-Hicks,Restaurant,85.36,USD,Purchase,Completed,2025-04-08,09:14:46.321269,2025-04-08 09:14:46.321269,MCC_5874,False,2026-03-10 09:14:48.960434
TXN_000003663,CARD_00000678,CUST_000411,MERCH_000147,Gibson LLC,Coffee Shop,33.83,USD,Purchase,Completed,2025-11-24,09:14:46.321269,2025-11-24 09:14:46.321269,MCC_8769,False,2026-03-10 09:14:48.961067
TXN_000003664,CARD_00000259,CUST_000158,MERCH_000169,"Friedman, Jefferson and Cruz",Gym,67.7,USD,Purchase,Declined,2025-09-06,09:14:46.321269,2025-09-06 09:14:46.321269,MCC_3315,False,2026-03-10 09:14:48.961676
TXN_000003665,CARD_00000368,CUST_000222,MERCH_000017,Russell-Burgess,Hotel,288.89,USD,Withdrawal,Completed,2025-05-16,09:14:46.321269,2025-05-16 09:14:46.321269,MCC_9378,False,2026-03-10 09:14:48.962271
TXN_000003666,CARD_00000276,CUST_000169,MERCH_000001,Norton and Sons,Automotive,13.64,USD,Purchase,Completed,2025-05-21,09:14:46.321269,2025-05-21 09:14:46.321269,MCC_6037,True,2026-03-10 09:14:48.962888
TXN_000003667,CARD_00000129,CUST_000080,MERCH_000055,Lewis Ltd,Retail,101.33,USD,Purchase,Completed,2025-07-06,09:14:46.321269,2025-07-06 09:14:46.321269,MCC_1686,False,2026-03-10 09:14:48.963476
TXN_000003668,CARD_00000508,CUST_000307,MERCH_000117,Johnston PLC,Online Shopping,144.2,USD,Transfer,Declined,2025-04-08,09:14:46.321269,2025-04-08 09:14:46.321269,MCC_1031,True,2026-03-10 09:14:48.964071
TXN_000003669,CARD_00000547,CUST_000327,MERCH_000162,Ramirez LLC,Online Shopping,191.41,USD,Purchase,Completed,2025-12-05,09:14:46.321269,2025-12-05 09:14:46.321269,MCC_2020,True,2026-03-10 09:14:48.964665
TXN_000003670,CARD_00000331,CUST_000201,MERCH_000168,"Tate, Carroll and Davis",Subscription,13.07,USD,Purchase,Completed,2025-11-03,09:14:46.321269,2025-11-03 09:14:46.321269,MCC_8830,True,2026-03-10 09:14:48.965257
TXN_000003671,CARD_00000451,CUST_000275,MERCH_000120,"Young, Decker and Murphy",Subscription,46.21,USD,Purchase,Completed,2026-01-20,09:14:46.321269,2026-01-20 09:14:46.321269,MCC_9740,True,2026-03-10 09:14:48.965847
TXN_000003672,CARD_00000021,CUST_000013,MERCH_000122,Todd LLC,Restaurant,161.9,USD,Withdrawal,Completed,2025-04-03,09:14:46.321269,2025-04-03 09:14:46.321269,MCC_7406,False,2026-03-10 09:14:48.966424
TXN_000003673,CARD_00000639,CUST_000386,MERCH_000123,"Wolf, Santana and Hunter",Airlines,395.75,USD,Purchase,Completed,2026-01-04,09:14:46.321269,2026-01-04 09:14:46.321269,MCC_9535,True,2026-03-10 09:14:48.967033
TXN_000003674,CARD_00000093,CUST_000058,MERCH_000167,"Klein, Powell and Allen",Grocery,57.94,USD,Purchase,Completed,2025-07-03,09:14:46.321269,2025-07-03 09:14:46.321269,MCC_8877,False,2026-03-10 09:14:48.967621
TXN_000003675,CARD_00000538,CUST_000323,MERCH_000083,"Pace, Frank and Evans",Retail,62.88,USD,Purchase,Completed,2026-01-22,09:14:46.321269,2026-01-22 09:14:46.321269,MCC_7228,False,2026-03-10 09:14:48.968221
TXN_000003676,CARD_00000639,CUST_000386,MERCH_000101,Murphy-Suarez,Utilities,161.48,USD,Purchase,Completed,2025-10-10,09:14:46.321269,2025-10-10 09:14:46.321269,MCC_4264,False,2026-03-10 09:14:48.968822
TXN_000003677,CARD_00000333,CUST_000202,MERCH_000107,Garcia LLC,Grocery,82.66,USD,Purchase,Completed,2025-05-24,09:14:46.321269,2025-05-24 09:14:46.321269,MCC_6743,False,2026-03-10 09:14:48.969413
TXN_000003678,CARD_00000240,CUST_000148,MERCH_000173,"Robertson, Sutton and Wright",Gas Station,41.31,USD,Purchase,Pending,2025-05-05,09:14:46.321269,2025-05-05 09:14:46.321269,MCC_6447,False,2026-03-10 09:14:48.969975
TXN_000003679,CARD_00000082,CUST_000052,MERCH_000191,Potts-Espinoza,Subscription,22.61,USD,Purchase,Declined,2025-09-12,09:14:46.321269,2025-09-12 09:14:46.321269,MCC_4168,True,2026-03-10 09:14:48.970545
TXN_000003680,CARD_00000349,CUST_000211,MERCH_000058,Rivas-Montes,Restaurant,74.88,USD,Withdrawal,Declined,2025-05-29,09:14:46.321269,2025-05-29 09:14:46.321269,MCC_8023,False,2026-03-10 09:14:48.971135
TXN_000003681,CARD_00000089,CUST_000056,MERCH_000156,"Mitchell, Obrien and Herrera",Gas Station,47.1,USD,Purchase,Pending,2026-02-07,09:14:46.321269,2026-02-07 09:14:46.321269,MCC_1687,False,2026-03-10 09:14:48.971709
TXN_000003682,CARD_00000470,CUST_000284,MERCH_000045,"Powell, Vargas and Booth",Grocery,108.48,USD,Purchase,Declined,2025-12-19,09:14:46.321269,2025-12-19 09:14:46.321269,MCC_8466,True,2026-03-10 09:14:48.973556
TXN_000003683,CARD_00000746,CUST_000455,MERCH_000063,Jackson-Silva,Retail,107.31,USD,Purchase,Completed,2025-05-30,09:14:46.321269,2025-05-30 09:14:46.321269,MCC_1568,True,2026-03-10 09:14:48.975032
TXN_000003684,CARD_00000461,CUST_000279,MERCH_000072,Hunter-Preston,Utilities,107.94,USD,Purchase,Completed,2025-05-04,09:14:46.321269,2025-05-04 09:14:46.321269,MCC_8126,False,2026-03-10 09:14:48.976487
TXN_000003685,CARD_00000188,CUST_000116,MERCH_000005,Stokes-White,Pharmacy,18.35,USD,Purchase,Completed,2025-04-22,09:14:46.321269,2025-04-22 09:14:46.321269,MCC_8632,False,2026-03-10 09:14:48.978054
TXN_000003686,CARD_00000121,CUST_000076,MERCH_000015,Martin-Ellis,Airlines,874.41,USD,Purchase,Completed,2025-12-14,09:14:46.321269,2025-12-14 09:14:46.321269,MCC_7792,False,2026-03-10 09:14:48.979282
TXN_000003687,CARD_00000505,CUST_000306,MERCH_000016,"Haney, Clark and Wiggins",Restaurant,60.63,USD,Purchase,Pending,2025-03-28,09:14:46.321269,2025-03-28 09:14:46.321269,MCC_9703,False,2026-03-10 09:14:48.980504
TXN_000003688,CARD_00000040,CUST_000024,MERCH_000059,Martin PLC,Online Shopping,55.84,USD,Purchase,Declined,2025-12-21,09:14:46.321269,2025-12-21 09:14:46.321269,MCC_7208,False,2026-03-10 09:14:48.981494
TXN_000003689,CARD_00000093,CUST_000058,MERCH_000026,"Jimenez, Navarro and Smith",Entertainment,150.23,USD,Purchase,Pending,2025-12-07,09:14:46.321269,2025-12-07 09:14:46.321269,MCC_5376,False,2026-03-10 09:14:48.982427
TXN_000003690,CARD_00000244,CUST_000150,MERCH_000173,"Robertson, Sutton and Wright",Gas Station,49.97,USD,Purchase,Declined,2025-10-01,09:14:46.321269,2025-10-01 09:14:46.321269,MCC_6447,False,2026-03-10 09:14:48.983275
TXN_000003691,CARD_00000281,CUST_000171,MERCH_000118,"Dalton, Sims and Holt",Pharmacy,63.76,USD,Purchase,Completed,2025-11-15,09:14:46.321269,2025-11-15 09:14:46.321269,MCC_7209,False,2026-03-10 09:14:48.984099
TXN_000003692,CARD_00000667,CUST_000405,MERCH_000064,"Villarreal, Garcia and Wilson",Retail,191.64,USD,Purchase,Declined,2025-12-03,09:14:46.321269,2025-12-03 09:14:46.321269,MCC_8951,False,2026-03-10 09:14:48.984849
TXN_000003693,CARD_00000363,CUST_000219,MERCH_000187,Wilson-Johnson,Airlines,260.03,USD,Withdrawal,Completed,2025-08-31,09:14:46.321269,2025-08-31 09:14:46.321269,MCC_7843,False,2026-03-10 09:14:48.985526
TXN_000003694,CARD_00000476,CUST_000289,MERCH_000009,"Martin, Hale and Rodriguez",Coffee Shop,23.09,USD,Withdrawal,Declined,2026-01-11,09:14:46.321269,2026-01-11 09:14:46.321269,MCC_6158,False,2026-03-10 09:14:48.986185
TXN_000003695,CARD_00000715,CUST_000435,MERCH_000137,Wells and Sons,Entertainment,197.97,USD,Purchase,Pending,2025-04-27,09:14:46.321269,2025-04-27 09:14:46.321269,MCC_7171,False,2026-03-10 09:14:48.986788
TXN_000003696,CARD_00000453,CUST_000275,MERCH_000081,"Bullock, Wall and Sutton",Grocery,136.48,USD,Purchase,Completed,2025-06-18,09:14:46.321269,2025-06-18 09:14:46.321269,MCC_2199,False,2026-03-10 09:14:48.987461
TXN_000003697,CARD_00000528,CUST_000319,MERCH_000006,Williams and Sons,Pharmacy,123.75,USD,Purchase,Completed,2025-05-09,09:14:46.321269,2025-05-09 09:14:46.321269,MCC_8675,False,2026-03-10 09:14:48.988103
TXN_000003698,CARD_00000617,CUST_000374,MERCH_000144,Paul Group,Restaurant,41.6,USD,Purchase,Declined,2025-07-24,09:14:46.321269,2025-07-24 09:14:46.321269,MCC_2624,False,2026-03-10 09:14:48.988693
TXN_000003699,CARD_00000792,CUST_000482,MERCH_000019,Smith Inc,Pharmacy,152.57,USD,Purchase,Declined,2025-06-30,09:14:46.321269,2025-06-30 09:14:46.321269,MCC_2702,False,2026-03-10 09:14:48.990067
TXN_000003700,CARD_00000325,CUST_000198,MERCH_000116,Rice PLC,Airlines,962.75,USD,Withdrawal,Completed,2025-07-10,09:14:46.321269,2025-07-10 09:14:46.321269,MCC_7045,False,2026-03-10 09:14:48.991311
TXN_000003701,CARD_00000556,CUST_000334,MERCH_000102,Jones-Cooper,Restaurant,147.3,USD,Purchase,Declined,2025-04-21,09:14:46.321269,2025-04-21 09:14:46.321269,MCC_2348,False,2026-03-10 09:14:48.991972
TXN_000003702,CARD_00000558,CUST_000335,MERCH_000190,"Moss, Schaefer and Simmons",Restaurant,60.36,USD,Purchase,Completed,2025-06-29,09:14:46.321269,2025-06-29 09:14:46.321269,MCC_6156,False,2026-03-10 09:14:48.992604
TXN_000003703,CARD_00000076,CUST_000049,MERCH_000194,Rodriguez Inc,Retail,135.97,USD,Purchase,Completed,2026-03-06,09:14:46.321269,2026-03-06 09:14:46.321269,MCC_6473,False,2026-03-10 09:14:48.993240
TXN_000003704,CARD_00000608,CUST_000368,MERCH_000056,Parker-Lester,Entertainment,77.29,USD,Purchase,Completed,2026-02-11,09:14:46.321269,2026-02-11 09:14:46.321269,MCC_6529,False,2026-03-10 09:14:48.993862
TXN_000003705,CARD_00000142,CUST_000086,MERCH_000051,"Larson, Williams and Webb",Gas Station,77.35,USD,Purchase,Completed,2025-05-01,09:14:46.321269,2025-05-01 09:14:46.321269,MCC_1599,True,2026-03-10 09:14:48.994484
TXN_000003706,CARD_00000656,CUST_000398,MERCH_000075,"Perez, Burnett and Mueller",Hotel,304.16,USD,Purchase,Completed,2026-01-04,09:14:46.321269,2026-01-04 09:14:46.321269,MCC_2881,False,2026-03-10 09:14:48.995089
TXN_000003707,CARD_00000558,CUST_000335,MERCH_000038,Taylor-Ellis,Grocery,121.75,USD,Purchase,Declined,2025-04-12,09:14:46.321269,2025-04-12 09:14:46.321269,MCC_1303,False,2026-03-10 09:14:48.995703
TXN_000003708,CARD_00000790,CUST_000480,MERCH_000016,"Haney, Clark and Wiggins",Restaurant,117.19,USD,Purchase,Declined,2025-10-12,09:14:46.321269,2025-10-12 09:14:46.321269,MCC_9703,True,2026-03-10 09:14:48.996290
TXN_000003709,CARD_00000781,CUST_000476,MERCH_000008,Chapman-Wheeler,Entertainment,118.86,USD,Transfer,Completed,2025-10-05,09:14:46.321269,2025-10-05 09:14:46.321269,MCC_2186,False,2026-03-10 09:14:48.996877
TXN_000003710,CARD_00000683,CUST_000414,MERCH_000034,"Pham, Boone and Rodriguez",Gas Station,64.9,USD,Withdrawal,Completed,2025-09-02,09:14:46.321269,2025-09-02 09:14:46.321269,MCC_2432,False,2026-03-10 09:14:48.997464
TXN_000003711,CARD_00000130,CUST_000080,MERCH_000111,Scott-Montoya,Gym,145.97,USD,Purchase,Completed,2026-03-06,09:14:46.321269,2026-03-06 09:14:46.321269,MCC_1994,False,2026-03-10 09:14:48.998033
TXN_000003712,CARD_00000454,CUST_000276,MERCH_000152,Davis-Leblanc,Utilities,110.26,USD,Transfer,Completed,2025-04-15,09:14:46.321269,2025-04-15 09:14:46.321269,MCC_4815,False,2026-03-10 09:14:48.998619
TXN_000003713,CARD_00000646,CUST_000391,MERCH_000003,Campbell-Berg,Retail,184.57,USD,Purchase,Pending,2026-03-06,09:14:46.321269,2026-03-06 09:14:46.321269,MCC_3451,False,2026-03-10 09:14:48.999214
TXN_000003714,CARD_00000614,CUST_000372,MERCH_000045,"Powell, Vargas and Booth",Grocery,124.26,USD,Purchase,Completed,2025-12-22,09:14:46.321269,2025-12-22 09:14:46.321269,MCC_8466,False,2026-03-10 09:14:48.999831
TXN_000003715,CARD_00000692,CUST_000421,MERCH_000001,Norton and Sons,Automotive,152.16,USD,Purchase,Completed,2026-03-09,09:14:46.321269,2026-03-09 09:14:46.321269,MCC_6037,False,2026-03-10 09:14:49.000419
TXN_000003716,CARD_00000411,CUST_000248,MERCH_000002,Decker PLC,Gym,173.49,USD,Purchase,Completed,2025-05-25,09:14:46.321269,2025-05-25 09:14:46.321269,MCC_6994,False,2026-03-10 09:14:49.001053
TXN_000003717,CARD_00000026,CUST_000017,MERCH_000185,"Clements, Arnold and Rivera",Pharmacy,169.47,USD,Withdrawal,Declined,2025-06-09,09:14:46.321269,2025-06-09 09:14:46.321269,MCC_9497,False,2026-03-10 09:14:49.001650
TXN_000003718,CARD_00000728,CUST_000445,MERCH_000024,Howell Group,Entertainment,108.01,USD,Purchase,Declined,2025-05-30,09:14:46.321269,2025-05-30 09:14:46.321269,MCC_7732,False,2026-03-10 09:14:49.002245
TXN_000003719,CARD_00000090,CUST_000057,MERCH_000139,Griffith-Jones,Gym,150.14,USD,Purchase,Completed,2025-12-29,09:14:46.321269,2025-12-29 09:14:46.321269,MCC_9075,False,2026-03-10 09:14:49.002844
TXN_000003720,CARD_00000070,CUST_000044,MERCH_000040,Meyer-Carrillo,Subscription,41.42,USD,Purchase,Completed,2026-01-17,09:14:46.321269,2026-01-17 09:14:46.321269,MCC_5102,False,2026-03-10 09:14:49.003426
TXN_000003721,CARD_00000180,CUST_000110,MERCH_000104,Lindsey Inc,Airlines,1011.77,USD,Purchase,Completed,2025-08-20,09:14:46.321269,2025-08-20 09:14:46.321269,MCC_8290,False,2026-03-10 09:14:49.004021
TXN_000003722,CARD_00000552,CUST_000331,MERCH_000145,Johnson LLC,Coffee Shop,27.69,USD,Purchase,Completed,2025-11-13,09:14:46.321269,2025-11-13 09:14:46.321269,MCC_3574,False,2026-03-10 09:14:49.004622
TXN_000003723,CARD_00000320,CUST_000195,MERCH_000103,Miller-Vaughn,Gas Station,32.87,USD,Purchase,Completed,2025-07-14,09:14:46.321269,2025-07-14 09:14:46.321269,MCC_3251,False,2026-03-10 09:14:49.005722
TXN_000003724,CARD_00000663,CUST_000403,MERCH_000148,Malone LLC,Airlines,281.96,USD,Purchase,Pending,2025-10-02,09:14:46.321269,2025-10-02 09:14:46.321269,MCC_3108,False,2026-03-10 09:14:49.006360
TXN_000003725,CARD_00000211,CUST_000128,MERCH_000011,Mayer-Adkins,Grocery,55.37,USD,Purchase,Completed,2026-01-22,09:14:46.321269,2026-01-22 09:14:46.321269,MCC_3472,False,2026-03-10 09:14:49.006996
TXN_000003726,CARD_00000529,CUST_000319,MERCH_000078,Clark Group,Hotel,283.34,USD,Withdrawal,Declined,2025-03-31,09:14:46.321269,2025-03-31 09:14:46.321269,MCC_2709,False,2026-03-10 09:14:49.007583
TXN_000003727,CARD_00000063,CUST_000039,MERCH_000037,Murphy and Sons,Subscription,22.87,USD,Purchase,Completed,2025-05-18,09:14:46.321269,2025-05-18 09:14:46.321269,MCC_9611,False,2026-03-10 09:14:49.008160
TXN_000003728,CARD_00000202,CUST_000123,MERCH_000138,Maxwell Inc,Coffee Shop,38.39,USD,Purchase,Completed,2026-02-13,09:14:46.321269,2026-02-13 09:14:46.321269,MCC_9527,False,2026-03-10 09:14:49.008731
TXN_000003729,CARD_00000382,CUST_000231,MERCH_000173,"Robertson, Sutton and Wright",Gas Station,63.9,USD,Purchase,Completed,2025-08-11,09:14:46.321269,2025-08-11 09:14:46.321269,MCC_6447,True,2026-03-10 09:14:49.009344
TXN_000003730,CARD_00000325,CUST_000198,MERCH_000090,Barber Ltd,Online Shopping,243.43,USD,Purchase,Completed,2025-03-13,09:14:46.321269,2025-03-13 09:14:46.321269,MCC_2742,False,2026-03-10 09:14:49.009924
TXN_000003731,CARD_00000792,CUST_000482,MERCH_000169,"Friedman, Jefferson and Cruz",Gym,85.47,USD,Purchase,Pending,2025-06-30,09:14:46.321269,2025-06-30 09:14:46.321269,MCC_3315,False,2026-03-10 09:14:49.010522
TXN_000003732,CARD_00000747,CUST_000456,MERCH_000111,Scott-Montoya,Gym,34.28,USD,Purchase,Completed,2025-04-14,09:14:46.321269,2025-04-14 09:14:46.321269,MCC_1994,True,2026-03-10 09:14:49.011111
TXN_000003733,CARD_00000295,CUST_000179,MERCH_000008,Chapman-Wheeler,Entertainment,187.75,USD,Purchase,Pending,2025-07-14,09:14:46.321269,2025-07-14 09:14:46.321269,MCC_2186,False,2026-03-10 09:14:49.011686
TXN_000003734,CARD_00000777,CUST_000474,MERCH_000049,Welch and Sons,Healthcare,197.63,USD,Purchase,Completed,2026-01-05,09:14:46.321269,2026-01-05 09:14:46.321269,MCC_4756,False,2026-03-10 09:14:49.012273
TXN_000003735,CARD_00000603,CUST_000364,MERCH_000011,Mayer-Adkins,Grocery,139.16,USD,Purchase,Completed,2025-07-17,09:14:46.321269,2025-07-17 09:14:46.321269,MCC_3472,False,2026-03-10 09:14:49.013276
TXN_000003736,CARD_00000173,CUST_000105,MERCH_000168,"Tate, Carroll and Davis",Subscription,39.45,USD,Purchase,Completed,2026-02-27,09:14:46.321269,2026-02-27 09:14:46.321269,MCC_8830,False,2026-03-10 09:14:49.013949
TXN_000003737,CARD_00000118,CUST_000074,MERCH_000135,"Brewer, Lewis and Barnes",Airlines,714.5,USD,Purchase,Completed,2025-12-10,09:14:46.321269,2025-12-10 09:14:46.321269,MCC_4754,True,2026-03-10 09:14:49.014556
TXN_000003738,CARD_00000102,CUST_000065,MERCH_000100,"Brown, Schmidt and Mckenzie",Subscription,20.57,USD,Purchase,Completed,2026-01-13,09:14:46.321269,2026-01-13 09:14:46.321269,MCC_9103,False,2026-03-10 09:14:49.015173
TXN_000003739,CARD_00000579,CUST_000349,MERCH_000149,"Sanders, Thomas and White",Automotive,152.5,USD,Purchase,Completed,2025-07-16,09:14:46.321269,2025-07-16 09:14:46.321269,MCC_8899,False,2026-03-10 09:14:49.015757
